char_count,word_count,avg_word_len,num_digits,has_currency,has_unsubscribe,ratio_stopwords,punctuation_ratio,entropy_text,has_reply_marker,has_signature_block,has_shortcode,label,source
482.0,98.0,3.9183674,0.0,1.0,0.0,0.52040815,0.031120332,4.4102397,0.0,0.0,0.0,0,sms
53.0,14.0,2.857143,1.0,0.0,0.0,0.64285713,0.03773585,4.0964394,0.0,0.0,0.0,0,sms
121.0,27.0,3.5185184,0.0,0.0,0.0,0.2962963,0.08264463,4.5036035,0.0,0.0,0.0,0,sms
31.0,6.0,4.3333335,0.0,0.0,0.0,0.5,0.0,3.7962177,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.5,0.045454547,3.5766177,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.09090909,3.2813735,0.0,0.0,0.0,0,sms
161.0,27.0,5.0,17.0,0.0,0.0,0.4074074,0.01863354,4.7480774,0.0,0.0,0.0,1,sms
38.0,4.0,8.75,0.0,0.0,0.0,0.25,0.13157895,3.832595,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.045454547,3.4263675,0.0,0.0,0.0,0,sms
91.0,13.0,6.076923,0.0,0.0,0.0,0.0,0.07692308,4.711089,0.0,0.0,0.0,0,sms
66.0,13.0,4.1538463,0.0,0.0,0.0,0.30769232,0.10606061,4.4839764,0.0,0.0,0.0,0,sms
191.0,37.0,4.1621623,0.0,0.0,0.0,0.4864865,0.036649216,4.1881742,0.0,0.0,0.0,0,sms
27.0,7.0,3.0,0.0,0.0,0.0,0.2857143,0.037037037,3.7256508,0.0,0.0,0.0,0,sms
67.0,14.0,3.857143,0.0,0.0,0.0,0.35714287,0.04477612,4.2386966,0.0,0.0,0.0,0,sms
104.0,20.0,4.2,0.0,0.0,0.0,0.35,0.048076924,4.3909707,0.0,0.0,0.0,0,sms
96.0,21.0,3.6190476,0.0,0.0,0.0,0.3809524,0.104166664,4.405097,0.0,0.0,0.0,0,sms
38.0,9.0,3.3333333,0.0,0.0,0.0,0.33333334,0.21052632,3.5559132,0.0,0.0,0.0,0,sms
40.0,7.0,4.857143,0.0,0.0,0.0,0.2857143,0.1,3.7777767,0.0,0.0,0.0,0,sms
25.0,5.0,4.2,0.0,0.0,0.0,0.4,0.12,3.7489948,0.0,0.0,0.0,0,sms
24.0,5.0,4.0,0.0,0.0,0.0,0.0,0.041666668,3.3841836,0.0,0.0,0.0,0,sms
26.0,5.0,4.4,0.0,0.0,0.0,0.2,0.26923078,3.3908055,0.0,0.0,0.0,0,sms
39.0,9.0,3.4444444,0.0,0.0,0.0,0.5555556,0.07692308,4.1958165,0.0,0.0,0.0,0,sms
152.0,33.0,3.6363637,2.0,0.0,0.0,0.3030303,0.04605263,4.776433,0.0,0.0,0.0,1,sms
54.0,11.0,4.0,0.0,0.0,0.0,0.09090909,0.16666667,3.8593493,0.0,0.0,0.0,0,sms
73.0,13.0,4.6923075,0.0,0.0,0.0,0.30769232,0.01369863,4.279865,0.0,0.0,0.0,0,sms
80.0,19.0,3.2105262,2.0,0.0,0.0,0.57894737,0.0125,4.3132243,0.0,0.0,0.0,0,sms
21.0,3.0,6.3333335,0.0,0.0,0.0,0.33333334,0.1904762,3.4316235,0.0,0.0,0.0,0,sms
53.0,10.0,4.4,0.0,0.0,0.0,0.3,0.094339624,4.1863403,0.0,0.0,0.0,0,sms
444.0,71.0,5.2394366,11.0,0.0,0.0,0.26760563,0.0945946,5.047461,0.0,0.0,0.0,0,sms
41.0,9.0,3.6666667,0.0,0.0,0.0,0.7777778,0.0,3.5063672,0.0,0.0,0.0,0,sms
99.0,22.0,3.5454545,0.0,0.0,0.0,0.27272728,0.05050505,4.305162,0.0,0.0,0.0,0,sms
34.0,7.0,4.0,1.0,0.0,0.0,0.0,0.29411766,3.5741646,0.0,0.0,0.0,0,sms
27.0,6.0,3.6666667,0.0,0.0,0.0,0.33333334,0.037037037,3.7544417,0.0,0.0,0.0,0,sms
158.0,28.0,4.678571,16.0,0.0,0.0,0.35714287,0.08227848,5.1392164,0.0,0.0,1.0,1,sms
116.0,23.0,4.0869565,0.0,0.0,0.0,0.3478261,0.03448276,4.351696,0.0,0.0,0.0,0,sms
24.0,6.0,3.1666667,0.0,0.0,0.0,0.6666667,0.041666668,3.5368867,0.0,0.0,0.0,0,sms
75.0,13.0,4.8461537,0.0,0.0,0.0,0.23076923,0.08,4.0196223,0.0,0.0,0.0,0,sms
47.0,11.0,3.3636363,0.0,0.0,0.0,0.45454547,0.04255319,3.9801576,0.0,0.0,0.0,0,sms
81.0,18.0,3.5,0.0,0.0,0.0,0.11111111,0.11111111,3.886699,0.0,0.0,0.0,0,sms
115.0,11.0,9.545455,0.0,0.0,0.0,0.27272728,0.060869563,4.3775673,0.0,0.0,0.0,0,sms
152.0,22.0,5.9545455,18.0,0.0,1.0,0.18181819,0.019736841,5.1315246,0.0,0.0,0.0,1,sms
52.0,9.0,4.888889,0.0,0.0,0.0,0.11111111,0.115384616,4.1097937,0.0,0.0,0.0,0,sms
83.0,18.0,3.6111112,1.0,0.0,0.0,0.5,0.09638554,4.2410183,0.0,0.0,0.0,0,sms
41.0,9.0,3.6666667,0.0,0.0,0.0,0.33333334,0.024390243,3.4711776,0.0,0.0,0.0,0,sms
22.0,5.0,3.6,0.0,0.0,0.0,0.6,0.13636364,3.4613202,0.0,0.0,0.0,0,sms
46.0,10.0,3.7,0.0,0.0,0.0,0.4,0.06521739,4.154871,0.0,0.0,0.0,0,sms
57.0,12.0,3.8333333,0.0,0.0,0.0,0.16666667,0.1754386,4.1185794,0.0,0.0,0.0,0,sms
158.0,27.0,4.888889,23.0,1.0,0.0,0.37037036,0.03797468,4.955126,0.0,0.0,1.0,1,sms
45.0,10.0,3.4,0.0,0.0,0.0,0.6,0.11111111,4.1529207,0.0,0.0,0.0,0,sms
67.0,13.0,4.230769,0.0,0.0,0.0,0.3846154,0.05970149,4.094325,0.0,0.0,0.0,0,sms
152.0,30.0,4.1,2.0,0.0,0.0,0.5,0.04605263,4.7782383,0.0,0.0,0.0,1,sms
26.0,5.0,4.4,0.0,0.0,0.0,0.6,0.0,3.5726237,0.0,0.0,0.0,0,sms
100.0,18.0,4.611111,0.0,0.0,0.0,0.33333334,0.06,4.4083824,0.0,0.0,0.0,0,sms
53.0,10.0,4.4,0.0,0.0,0.0,0.1,0.13207547,3.9409602,0.0,0.0,0.0,0,sms
632.0,109.0,4.715596,1.0,0.0,0.0,0.33027524,0.087025315,4.797649,0.0,0.0,0.0,0,sms
235.0,46.0,4.130435,1.0,0.0,0.0,0.41304347,0.038297873,4.36719,0.0,0.0,0.0,0,sms
26.0,7.0,2.857143,0.0,0.0,0.0,0.14285715,0.115384616,3.308695,0.0,0.0,0.0,0,sms
114.0,24.0,3.7916667,1.0,0.0,0.0,0.5,0.0,4.121451,0.0,0.0,0.0,0,sms
122.0,18.0,5.8333335,23.0,1.0,0.0,0.16666667,0.09016393,5.092797,0.0,0.0,1.0,1,sms
45.0,11.0,3.090909,1.0,0.0,0.0,0.27272728,0.08888889,4.1162996,0.0,0.0,0.0,0,sms
78.0,15.0,4.266667,4.0,0.0,0.0,0.46666667,0.051282052,4.2383585,0.0,0.0,0.0,0,sms
51.0,11.0,3.7272727,0.0,0.0,0.0,0.54545456,0.05882353,4.076349,0.0,0.0,0.0,0,sms
82.0,17.0,3.8235295,0.0,0.0,0.0,0.4117647,0.024390243,4.333284,0.0,0.0,0.0,0,sms
28.0,6.0,3.8333333,0.0,0.0,0.0,0.6666667,0.0,3.8492239,0.0,0.0,0.0,0,sms
85.0,13.0,5.5384617,0.0,0.0,0.0,0.23076923,0.07058824,4.1264157,0.0,0.0,0.0,0,sms
46.0,10.0,3.7,0.0,0.0,0.0,0.4,0.06521739,4.0236616,0.0,0.0,0.0,0,sms
183.0,35.0,4.257143,0.0,0.0,0.0,0.51428574,0.038251366,4.286803,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.09090909,3.2813735,0.0,0.0,0.0,0,sms
109.0,24.0,3.5833333,0.0,0.0,0.0,0.083333336,0.119266056,4.3495154,0.0,0.0,0.0,0,sms
28.0,7.0,3.142857,0.0,0.0,0.0,0.14285715,0.25,4.004886,0.0,0.0,0.0,0,sms
25.0,5.0,4.2,0.0,0.0,0.0,0.4,0.04,3.6490011,0.0,0.0,0.0,0,sms
23.0,4.0,5.0,0.0,0.0,0.0,0.25,0.13043478,3.8841836,0.0,0.0,0.0,0,sms
74.0,14.0,4.357143,0.0,0.0,0.0,0.21428572,0.054054055,4.2109036,0.0,0.0,0.0,0,sms
50.0,11.0,3.6363637,0.0,0.0,0.0,0.54545456,0.08,4.393943,0.0,0.0,0.0,0,sms
28.0,5.0,4.8,0.0,0.0,0.0,0.4,0.071428575,3.9701755,0.0,0.0,0.0,0,sms
44.0,11.0,3.090909,2.0,0.0,0.0,0.09090909,0.045454547,4.208807,0.0,0.0,0.0,0,sms
88.0,18.0,3.9444444,0.0,0.0,0.0,0.5,0.045454547,4.1364007,0.0,0.0,0.0,0,sms
25.0,5.0,4.2,0.0,0.0,0.0,0.0,0.08,3.6304126,0.0,0.0,0.0,0,sms
29.0,5.0,5.0,0.0,0.0,0.0,0.4,0.13793103,3.7034652,0.0,0.0,0.0,0,sms
39.0,9.0,3.4444444,0.0,0.0,0.0,0.6666667,0.07692308,3.8488846,0.0,0.0,0.0,0,sms
46.0,9.0,4.2222223,0.0,0.0,0.0,0.22222222,0.04347826,4.0465727,0.0,0.0,0.0,0,sms
64.0,13.0,4.0,0.0,0.0,0.0,0.46153846,0.046875,3.8034165,0.0,0.0,0.0,0,sms
15.0,2.0,7.0,0.0,0.0,0.0,0.0,0.2,3.324863,0.0,0.0,0.0,0,sms
126.0,20.0,5.35,0.0,0.0,0.0,0.1,0.06349207,4.08113,0.0,0.0,0.0,0,sms
105.0,22.0,3.8181818,0.0,0.0,0.0,0.22727273,0.15238096,4.621352,0.0,0.0,0.0,0,sms
49.0,10.0,4.0,0.0,0.0,0.0,0.6,0.06122449,4.1275673,0.0,0.0,0.0,0,sms
30.0,7.0,3.4285715,0.0,0.0,0.0,0.42857143,0.1,3.6572683,0.0,0.0,0.0,0,sms
23.0,4.0,5.0,0.0,0.0,0.0,0.5,0.17391305,3.621928,0.0,0.0,0.0,0,sms
84.0,16.0,4.3125,0.0,0.0,0.0,0.5,0.023809524,4.3035197,0.0,0.0,0.0,0,sms
67.0,14.0,3.857143,0.0,0.0,0.0,0.42857143,0.04477612,4.1011796,0.0,0.0,0.0,0,sms
14.0,5.0,2.0,0.0,0.0,0.0,0.6,0.071428575,2.9219282,0.0,0.0,0.0,0,sms
68.0,14.0,3.9285715,3.0,0.0,0.0,0.35714287,0.13235295,3.8556614,0.0,0.0,0.0,0,sms
37.0,7.0,4.428571,0.0,0.0,0.0,0.2857143,0.054054055,3.897587,0.0,0.0,0.0,0,sms
161.0,27.0,5.0,18.0,1.0,0.0,0.11111111,0.049689442,5.238424,0.0,0.0,1.0,1,sms
26.0,6.0,3.5,0.0,0.0,0.0,0.0,0.07692308,4.0706563,0.0,0.0,0.0,0,sms
84.0,15.0,4.5333333,0.0,0.0,0.0,0.26666668,0.0952381,4.3081436,0.0,0.0,0.0,0,sms
29.0,8.0,2.75,0.0,0.0,0.0,0.625,0.0,3.5503407,0.0,0.0,0.0,0,sms
22.0,7.0,2.2857144,0.0,0.0,0.0,0.2857143,0.0,3.0,0.0,0.0,0.0,0,sms
201.0,39.0,4.179487,0.0,0.0,0.0,0.51282054,0.04477612,4.4612327,0.0,0.0,0.0,0,sms
137.0,31.0,3.451613,0.0,0.0,0.0,0.67741936,0.02919708,4.2370725,0.0,0.0,0.0,0,sms
116.0,22.0,4.318182,4.0,0.0,0.0,0.27272728,0.01724138,4.730948,0.0,0.0,1.0,1,sms
168.0,27.0,5.259259,26.0,1.0,0.0,0.11111111,0.041666668,5.1644278,0.0,0.0,0.0,1,sms
33.0,5.0,5.8,0.0,0.0,0.0,0.4,0.21212122,3.7623107,0.0,0.0,0.0,0,sms
101.0,19.0,4.368421,0.0,0.0,0.0,0.57894737,0.03960396,4.3578925,0.0,0.0,0.0,0,sms
45.0,9.0,4.111111,0.0,0.0,0.0,0.22222222,0.0,3.8074453,0.0,0.0,0.0,0,sms
124.0,28.0,3.4642856,0.0,0.0,0.0,0.64285713,0.024193548,4.306999,0.0,0.0,0.0,0,sms
84.0,16.0,4.3125,0.0,0.0,0.0,0.25,0.04761905,4.102675,0.0,0.0,0.0,0,sms
42.0,9.0,3.7777777,0.0,0.0,0.0,0.44444445,0.0,3.9590943,0.0,0.0,0.0,0,sms
78.0,18.0,3.3888888,0.0,0.0,0.0,0.33333334,0.03846154,4.080442,0.0,0.0,0.0,0,sms
70.0,15.0,3.7333333,0.0,0.0,0.0,0.26666668,0.028571429,4.2112107,0.0,0.0,0.0,0,sms
121.0,24.0,4.0833335,1.0,0.0,0.0,0.5,0.05785124,4.6325474,0.0,0.0,0.0,0,sms
81.0,16.0,4.125,0.0,0.0,0.0,0.25,0.086419754,4.1836367,0.0,0.0,0.0,0,sms
42.0,6.0,6.1666665,0.0,0.0,0.0,0.16666667,0.071428575,4.0633354,0.0,0.0,0.0,0,sms
245.0,45.0,4.4666667,0.0,0.0,0.0,0.5777778,0.024489796,4.518247,0.0,0.0,0.0,0,sms
66.0,12.0,4.5833335,0.0,0.0,0.0,0.41666666,0.0,3.7031095,0.0,0.0,0.0,0,sms
139.0,29.0,3.8275862,0.0,0.0,0.0,0.55172414,0.01438849,4.232266,0.0,0.0,0.0,0,sms
150.0,24.0,5.2916665,24.0,1.0,0.0,0.29166666,0.026666667,4.974131,0.0,0.0,0.0,1,sms
167.0,19.0,7.6842103,0.0,0.0,0.0,0.10526316,0.09580839,4.826673,0.0,0.0,0.0,0,sms
51.0,12.0,3.3333333,0.0,0.0,0.0,0.5833333,0.05882353,3.8561983,0.0,0.0,0.0,0,sms
55.0,11.0,3.909091,1.0,0.0,0.0,0.54545456,0.12727273,4.2687197,0.0,0.0,0.0,0,sms
31.0,6.0,4.3333335,0.0,0.0,0.0,0.16666667,0.16129032,3.9500637,0.0,0.0,0.0,0,sms
36.0,7.0,4.285714,0.0,0.0,0.0,0.42857143,0.0,3.9068906,0.0,0.0,0.0,0,sms
28.0,5.0,4.8,0.0,0.0,0.0,0.4,0.14285715,3.4031072,0.0,0.0,0.0,0,sms
306.0,62.0,3.951613,0.0,0.0,0.0,0.46774194,0.04901961,4.507887,0.0,0.0,0.0,0,sms
202.0,40.0,4.075,0.0,0.0,0.0,0.625,0.00990099,4.1917768,0.0,0.0,0.0,0,sms
160.0,34.0,3.735294,0.0,0.0,0.0,0.5,0.0625,4.408438,0.0,0.0,0.0,0,sms
36.0,6.0,5.1666665,0.0,0.0,0.0,0.33333334,0.083333336,3.716631,0.0,0.0,0.0,0,sms
20.0,4.0,4.25,0.0,0.0,0.0,0.25,0.05,3.6168747,0.0,0.0,0.0,0,sms
6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.5,1.7924813,0.0,0.0,0.0,0,sms
5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.6,1.3709506,0.0,0.0,0.0,0,sms
150.0,32.0,3.71875,5.0,0.0,0.0,0.125,0.06666667,4.648302,0.0,0.0,0.0,0,sms
74.0,13.0,4.769231,0.0,0.0,0.0,0.3846154,0.10810811,4.3834853,0.0,0.0,0.0,0,sms
19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.10526316,3.3278196,0.0,0.0,0.0,0,sms
153.0,31.0,3.967742,1.0,0.0,0.0,0.38709676,0.045751635,4.4003615,0.0,0.0,0.0,0,sms
158.0,32.0,3.96875,17.0,0.0,0.0,0.34375,0.03164557,5.0536194,0.0,0.0,1.0,1,sms
45.0,8.0,4.5,0.0,0.0,0.0,0.375,0.11111111,4.495907,0.0,0.0,0.0,0,sms
54.0,11.0,4.0,0.0,0.0,0.0,0.54545456,0.037037037,4.2067175,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.18181819,3.787144,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.09090909,3.2813735,0.0,0.0,0.0,0,sms
67.0,13.0,4.230769,0.0,0.0,0.0,0.3846154,0.05970149,4.10429,0.0,0.0,0.0,0,sms
42.0,11.0,2.909091,0.0,0.0,0.0,0.18181819,0.071428575,4.0778193,0.0,0.0,0.0,0,sms
179.0,33.0,4.4545455,0.0,0.0,0.0,0.54545456,0.022346368,4.3623767,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.09090909,3.2813735,0.0,0.0,0.0,0,sms
82.0,20.0,3.15,1.0,0.0,0.0,0.3,0.09756097,4.219055,0.0,0.0,0.0,0,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.25,0.09090909,3.2813735,0.0,0.0,0.0,0,sms
100.0,18.0,4.611111,10.0,1.0,0.0,0.2777778,0.05,4.8835883,0.0,0.0,1.0,1,sms
163.0,29.0,4.6551723,0.0,0.0,0.0,0.3448276,0.09202454,5.095547,0.0,0.0,0.0,0,sms
46.0,10.0,3.7,2.0,0.0,0.0,0.3,0.02173913,3.9888787,0.0,0.0,0.0,0,sms
158.0,35.0,3.5428572,0.0,0.0,0.0,0.4857143,0.044303797,4.4049773,0.0,0.0,0.0,0,sms
32.0,6.0,4.3333335,0.0,0.0,0.0,0.33333334,0.1875,3.9500637,0.0,0.0,0.0,0,sms
71.0,16.0,3.5,0.0,0.0,0.0,0.625,0.028169014,4.123073,0.0,0.0,0.0,0,sms
34.0,7.0,4.0,0.0,0.0,0.0,0.42857143,0.029411765,3.6959472,0.0,0.0,0.0,0,sms
104.0,17.0,5.1764708,0.0,0.0,0.0,0.47058824,0.01923077,4.2346516,0.0,0.0,0.0,0,sms
9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.33333334,2.4056392,0.0,0.0,0.0,0,sms
95.0,20.0,3.8,2.0,0.0,0.0,0.45,0.042105265,4.2404284,0.0,0.0,0.0,0,sms
29.0,8.0,2.75,0.0,0.0,0.0,0.25,0.06896552,3.732159,0.0,0.0,0.0,0,sms
155.0,29.0,4.37931,0.0,0.0,0.0,0.44827586,0.032258064,4.3780427,0.0,0.0,0.0,0,sms
24.0,6.0,3.1666667,0.0,0.0,0.0,0.8333333,0.0,3.5368867,0.0,0.0,0.0,0,sms
41.0,10.0,3.2,0.0,0.0,0.0,0.4,0.09756097,4.0778193,0.0,0.0,0.0,0,sms
106.0,18.0,4.9444447,1.0,0.0,0.0,0.5,0.009433962,4.0757833,0.0,0.0,0.0,0,sms
32.0,4.0,7.25,0.0,0.0,0.0,0.0,0.09375,4.0303946,0.0,0.0,0.0,0,sms
112.0,22.0,4.1363635,2.0,0.0,0.0,0.45454547,0.026785715,4.291982,0.0,0.0,0.0,0,sms
47.0,11.0,3.3636363,0.0,0.0,0.0,0.45454547,0.08510638,4.0165086,0.0,0.0,0.0,0,sms
28.0,6.0,3.8333333,0.0,0.0,0.0,0.0,0.071428575,3.8279097,0.0,0.0,0.0,0,sms
30.0,5.0,5.2,0.0,0.0,0.0,0.4,0.0,3.6714056,0.0,0.0,0.0,0,sms
289.0,54.0,4.3703704,4.0,0.0,0.0,0.2962963,0.065743946,4.8745055,0.0,0.0,0.0,0,sms
80.0,17.0,3.764706,0.0,0.0,0.0,0.5882353,0.0,3.835883,0.0,0.0,0.0,0,sms
70.0,11.0,5.4545455,0.0,0.0,0.0,0.45454547,0.042857144,4.0933905,0.0,0.0,0.0,0,sms
101.0,11.0,8.272727,15.0,0.0,0.0,0.27272728,0.0990099,4.434371,0.0,0.0,0.0,1,sms
122.0,24.0,4.125,0.0,0.0,0.0,0.5,0.016393442,4.286628,0.0,0.0,0.0,0,sms
59.0,12.0,4.0,0.0,0.0,0.0,0.33333334,0.050847456,4.287782,0.0,0.0,0.0,0,sms
58.0,10.0,4.9,0.0,0.0,0.0,0.2,0.13793103,4.0983067,0.0,0.0,0.0,0,sms
21.0,5.0,3.4,0.0,0.0,0.0,0.2,0.1904762,3.6901164,0.0,0.0,0.0,0,sms
27.0,6.0,3.6666667,0.0,0.0,0.0,0.5,0.074074075,3.823068,0.0,0.0,0.0,0,sms
35.0,8.0,3.5,0.0,0.0,0.0,0.375,0.028571429,3.7709424,0.0,0.0,0.0,0,sms
31.0,7.0,3.5714285,2.0,0.0,0.0,0.2857143,0.12903225,4.053661,0.0,0.0,0.0,0,sms
156.0,24.0,5.5416665,19.0,0.0,0.0,0.29166666,0.051282052,5.445866,0.0,0.0,0.0,1,sms
66.0,14.0,3.7857144,0.0,0.0,0.0,0.35714287,0.07575758,4.1970634,0.0,0.0,0.0,0,sms
70.0,15.0,3.7333333,0.0,0.0,0.0,0.6666667,0.014285714,4.1529765,0.0,0.0,0.0,1,sms
65.0,12.0,4.5,0.0,0.0,0.0,0.41666666,0.015384615,4.140841,0.0,0.0,0.0,0,sms
95.0,22.0,3.3636363,1.0,0.0,0.0,0.22727273,0.07368421,4.278239,0.0,0.0,0.0,0,sms
32.0,6.0,4.5,0.0,0.0,0.0,0.5,0.03125,3.708048,0.0,0.0,0.0,0,sms
23.0,4.0,5.0,0.0,0.0,0.0,0.5,0.0,3.4219282,0.0,0.0,0.0,0,sms
36.0,8.0,3.625,1.0,0.0,0.0,0.375,0.083333336,3.8664331,0.0,0.0,0.0,0,sms
55.0,8.0,6.0,0.0,0.0,0.0,0.375,0.14545454,4.3294487,0.0,0.0,0.0,0,sms
140.0,29.0,3.862069,1.0,0.0,0.0,0.62068963,0.07857143,4.0150256,0.0,0.0,0.0,0,sms
144.0,31.0,3.6774194,0.0,0.0,0.0,0.5483871,0.048611112,4.391359,0.0,0.0,0.0,0,sms
30.0,8.0,2.875,0.0,0.0,0.0,0.75,0.033333335,3.708132,0.0,0.0,0.0,0,sms
28.0,6.0,3.8333333,0.0,0.0,0.0,0.33333334,0.0,3.4472625,0.0,0.0,0.0,0,sms
83.0,18.0,3.6666667,0.0,0.0,0.0,0.5555556,0.04819277,4.192682,0.0,0.0,0.0,0,sms
40.0,6.0,5.8333335,0.0,0.0,0.0,0.0,0.025,3.7370243,0.0,0.0,0.0,0,sms
32.0,8.0,3.125,2.0,0.0,0.0,0.5,0.03125,3.7336607,0.0,0.0,0.0,0,sms
61.0,11.0,4.6363635,0.0,0.0,0.0,0.27272728,0.04918033,4.367929,0.0,0.0,0.0,0,sms
116.0,24.0,3.875,0.0,0.0,0.0,0.5416667,0.00862069,4.087618,0.0,0.0,0.0,0,sms
160.0,26.0,5.1923075,21.0,0.0,0.0,0.0,0.05625,4.9603925,0.0,0.0,0.0,1,sms
153.0,30.0,4.133333,3.0,0.0,0.0,0.4,0.013071896,4.7160125,0.0,0.0,0.0,1,sms
36.0,7.0,4.285714,0.0,0.0,0.0,0.42857143,0.027777778,3.7232313,0.0,0.0,0.0,0,sms
36.0,9.0,3.1111112,1.0,0.0,0.0,0.22222222,0.055555556,4.110577,0.0,0.0,0.0,0,sms
37.0,7.0,4.428571,0.0,0.0,0.0,0.14285715,0.054054055,4.1069493,0.0,0.0,0.0,0,sms
54.0,10.0,4.5,1.0,0.0,0.0,0.4,0.037037037,3.6883304,0.0,0.0,0.0,0,sms
46.0,8.0,4.875,0.0,0.0,0.0,0.25,0.13043478,3.8846538,0.0,0.0,0.0,0,sms
134.0,25.0,4.4,17.0,1.0,0.0,0.36,0.014925373,4.8291583,0.0,0.0,1.0,1,sms
65.0,11.0,5.0,0.0,0.0,0.0,0.54545456,0.046153847,4.1080503,0.0,0.0,0.0,0,sms
131.0,27.0,3.8888888,13.0,1.0,0.0,0.25925925,0.045801528,5.101956,0.0,0.0,1.0,1,sms
37.0,7.0,4.428571,1.0,0.0,0.0,0.42857143,0.054054055,3.950344,0.0,0.0,0.0,0,sms
39.0,10.0,3.0,0.0,0.0,0.0,0.0,0.025641026,2.8892465,0.0,0.0,0.0,0,sms
44.0,9.0,4.0,0.0,0.0,0.0,0.6666667,0.0,3.8774438,0.0,0.0,0.0,0,sms
82.0,15.0,4.5333333,0.0,0.0,0.0,0.33333334,0.024390243,4.0694413,0.0,0.0,0.0,0,sms
23.0,6.0,3.0,0.0,0.0,0.0,0.5,0.04347826,3.6835423,0.0,0.0,0.0,0,sms
155.0,27.0,4.7777777,0.0,0.0,0.0,0.4074074,0.038709678,4.287827,0.0,0.0,0.0,0,sms
153.0,25.0,5.16,11.0,0.0,0.0,0.36,0.05882353,5.01676,0.0,0.0,1.0,1,sms
153.0,32.0,3.8125,1.0,0.0,0.0,0.4375,0.039215688,4.4513035,0.0,0.0,0.0,0,sms
44.0,8.0,4.625,0.0,0.0,0.0,0.25,0.06818182,4.162024,0.0,0.0,0.0,0,sms
117.0,25.0,3.72,0.0,1.0,0.0,0.48,0.102564104,4.5474567,0.0,0.0,0.0,0,sms
55.0,12.0,3.6666667,1.0,0.0,0.0,0.25,0.054545455,3.9002643,0.0,0.0,0.0,0,sms
126.0,26.0,3.8846154,0.0,0.0,0.0,0.46153846,0.031746034,4.020114,0.0,0.0,0.0,0,sms
137.0,26.0,4.3076925,8.0,1.0,0.0,0.1923077,0.03649635,5.0009284,0.0,0.0,1.0,1,sms
109.0,25.0,3.4,0.0,0.0,0.0,0.52,0.10091743,4.1120954,0.0,0.0,0.0,0,sms
65.0,13.0,4.076923,0.0,0.0,0.0,0.30769232,0.13846155,4.0148263,0.0,0.0,0.0,0,sms
16.0,2.0,7.5,0.0,0.0,0.0,0.0,0.375,2.8729055,0.0,0.0,0.0,0,sms
50.0,11.0,3.6363637,0.0,0.0,0.0,0.36363637,0.06,3.9250705,0.0,0.0,0.0,0,sms
46.0,7.0,5.714286,0.0,0.0,0.0,0.2857143,0.19565217,4.3153114,0.0,0.0,0.0,0,sms
4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,sms
35.0,7.0,4.0,0.0,0.0,0.0,0.42857143,0.0,3.8154106,0.0,0.0,0.0,0,sms
99.0,18.0,4.5555553,4.0,0.0,0.0,0.5555556,0.07070707,4.2963123,0.0,0.0,0.0,0,sms
57.0,13.0,3.4615386,0.0,0.0,0.0,0.3846154,0.0,3.99221,0.0,0.0,0.0,0,sms
136.0,28.0,3.892857,2.0,0.0,0.0,0.2857143,0.066176474,4.489369,0.0,0.0,0.0,0,sms
56.0,15.0,2.8,1.0,0.0,0.0,0.4,0.035714287,4.0906262,0.0,0.0,0.0,0,sms
62.0,12.0,4.25,0.0,0.0,0.0,0.33333334,0.11290322,4.380772,0.0,0.0,0.0,0,sms
25.0,6.0,3.3333333,0.0,0.0,0.0,0.5,0.04,3.5464394,0.0,0.0,0.0,0,sms
38.0,6.0,5.5,0.0,0.0,0.0,0.5,0.05263158,3.7865222,0.0,0.0,0.0,0,sms
46.0,7.0,5.714286,0.0,0.0,0.0,0.2857143,0.19565217,4.3153114,0.0,0.0,0.0,0,sms
156.0,28.0,4.607143,15.0,1.0,0.0,0.25,0.03846154,4.724373,0.0,0.0,1.0,1,sms
32.0,6.0,4.5,0.0,0.0,0.0,0.33333334,0.1875,4.088221,0.0,0.0,0.0,0,sms
49.0,7.0,6.142857,0.0,0.0,0.0,0.2857143,0.040816326,4.1069846,0.0,0.0,0.0,0,sms
243.0,52.0,3.6923077,0.0,0.0,0.0,0.5769231,0.028806584,4.3079667,0.0,0.0,0.0,0,sms
42.0,8.0,4.125,2.0,0.0,0.0,0.25,0.16666667,4.0518217,0.0,0.0,0.0,0,sms
