char_count,word_count,avg_word_len,num_digits,has_currency,has_unsubscribe,ratio_stopwords,punctuation_ratio,entropy_text,has_reply_marker,has_signature_block,has_shortcode,label,source
67.0,14.0,3.857143,0.0,0.0,0.0,0.64285713,0.0,3.8615758,0.0,0.0,0.0,0,enron
758.0,191.0,2.9738219,18.0,0.0,0.0,0.31413612,0.081794195,4.649413,0.0,0.0,1.0,0,enron
153.0,37.0,3.162162,2.0,1.0,0.0,0.45945945,0.03267974,4.237261,0.0,0.0,0.0,0,enron
1119.0,244.0,3.590164,14.0,0.0,0.0,0.23770492,0.058981232,4.602891,0.0,0.0,1.0,0,enron
57.0,13.0,3.4615386,0.0,0.0,0.0,0.3846154,0.03508772,4.1268325,0.0,0.0,0.0,0,enron
1849.0,337.0,4.489614,0.0,0.0,0.0,0.09792285,0.045970794,4.2917714,0.0,0.0,0.0,0,enron
2662.0,489.0,4.443763,14.0,0.0,0.0,0.34969324,0.024417732,4.2751374,0.0,0.0,1.0,0,enron
1760.0,389.0,3.5269923,44.0,0.0,0.0,0.3856041,0.0375,4.4805903,0.0,0.0,1.0,0,enron
1916.0,412.0,3.6529126,28.0,0.0,0.0,0.30339807,0.04853862,4.508884,0.0,0.0,1.0,0,enron
542.0,117.0,3.6410255,67.0,1.0,0.0,0.094017096,0.07749078,4.9089165,0.0,0.0,1.0,0,enron
1136.0,235.0,3.8382978,10.0,0.0,0.0,0.41702127,0.02640845,4.3496275,0.0,0.0,1.0,0,enron
547.0,140.0,2.9142857,38.0,1.0,0.0,0.30714285,0.049360145,4.695913,0.0,0.0,1.0,0,enron
647.0,131.0,3.946565,20.0,0.0,0.0,0.32824427,0.038639877,4.548234,0.0,0.0,1.0,0,enron
593.0,125.0,3.752,0.0,0.0,0.0,0.328,0.03372681,4.278562,0.0,0.0,0.0,0,enron
280.0,56.0,4.017857,53.0,1.0,0.0,0.05357143,0.060714286,4.819098,0.0,0.0,1.0,0,enron
639.0,113.0,4.663717,3.0,0.0,0.0,0.33628318,0.025039123,4.3300924,0.0,0.0,0.0,0,enron
582.0,99.0,4.888889,4.0,0.0,0.0,0.4040404,0.020618556,4.219956,0.0,0.0,0.0,0,enron
232.0,39.0,4.974359,8.0,0.0,0.0,0.17948718,0.03448276,4.164797,1.0,0.0,1.0,0,enron
834.0,169.0,3.9408283,10.0,0.0,0.0,0.35502958,0.022781774,4.3243103,0.0,0.0,1.0,0,enron
543.0,136.0,3.0,39.0,1.0,0.0,0.1985294,0.06629834,4.7512827,0.0,0.0,1.0,0,enron
161.0,33.0,3.909091,3.0,0.0,0.0,0.3030303,0.01863354,4.1631875,0.0,0.0,0.0,0,enron
545.0,103.0,4.300971,22.0,0.0,0.0,0.27184466,0.033027522,4.4553123,0.0,0.0,1.0,0,enron
825.0,155.0,4.3290324,10.0,0.0,0.0,0.3419355,0.025454545,4.4652953,0.0,0.0,1.0,0,enron
913.0,224.0,3.080357,39.0,1.0,0.0,0.23660715,0.060240965,4.7378583,0.0,0.0,1.0,0,enron
553.0,110.0,4.0363636,40.0,0.0,0.0,0.11818182,0.0596745,4.5554986,0.0,0.0,0.0,0,enron
872.0,172.0,4.0755816,61.0,0.0,0.0,0.18604651,0.04931193,4.768033,0.0,0.0,1.0,0,enron
1233.0,267.0,3.621723,13.0,0.0,0.0,0.25468165,0.05596107,4.582065,0.0,0.0,1.0,0,enron
120.0,26.0,3.6538463,12.0,0.0,0.0,0.115384616,0.033333335,4.346966,0.0,0.0,1.0,0,enron
268.0,64.0,3.203125,6.0,0.0,0.0,0.421875,0.03731343,4.476699,0.0,0.0,0.0,0,enron
526.0,101.0,4.2178216,28.0,0.0,0.0,0.16831683,0.041825093,4.46038,0.0,0.0,1.0,0,enron
1016.0,236.0,3.3050847,48.0,0.0,0.0,0.19491525,0.1003937,4.4919934,0.0,0.0,1.0,0,enron
743.0,159.0,3.6792452,0.0,0.0,0.0,0.4654088,0.03230148,4.4338183,0.0,0.0,0.0,0,enron
1331.0,235.0,4.668085,48.0,0.0,0.0,0.32340425,0.01728024,4.4132023,0.0,0.0,1.0,0,enron
96.0,18.0,4.388889,0.0,0.0,0.0,0.16666667,0.020833334,4.0055804,0.0,0.0,0.0,0,enron
1826.0,446.0,3.0964127,77.0,1.0,0.0,0.1367713,0.071741514,4.794428,0.0,0.0,1.0,0,enron
762.0,127.0,5.007874,3.0,0.0,0.0,0.35433072,0.0144356955,4.179992,0.0,0.0,0.0,0,enron
326.0,67.0,3.880597,15.0,0.0,0.0,0.19402985,0.064417176,4.544854,0.0,0.0,0.0,0,enron
1032.0,235.0,3.3957446,84.0,0.0,0.0,0.34042552,0.04360465,4.7298574,0.0,0.0,1.0,0,enron
464.0,88.0,4.284091,10.0,0.0,0.0,0.26136363,0.028017242,4.426447,0.0,0.0,1.0,0,enron
593.0,112.0,4.303571,22.0,0.0,0.0,0.30357143,0.023608768,4.3757105,0.0,0.0,1.0,0,enron
599.0,143.0,3.195804,4.0,1.0,0.0,0.3916084,0.05676127,4.5254517,0.0,0.0,0.0,0,enron
784.0,158.0,3.9683545,9.0,0.0,0.0,0.25316456,0.05484694,4.4679055,0.0,0.0,1.0,0,enron
736.0,146.0,4.047945,25.0,0.0,0.0,0.1849315,0.058423914,4.6275883,0.0,0.0,1.0,0,enron
1873.0,452.0,3.1438053,24.0,0.0,0.0,0.30752212,0.078483716,4.587887,0.0,0.0,1.0,0,enron
911.0,186.0,3.903226,0.0,0.0,0.0,0.4784946,0.028540066,4.2702575,0.0,0.0,0.0,0,enron
603.0,153.0,2.9477124,44.0,1.0,0.0,0.20915033,0.06301824,4.7872076,0.0,0.0,1.0,0,enron
1027.0,213.0,3.826291,76.0,0.0,0.0,0.20187794,0.05355404,4.7922235,0.0,0.0,1.0,0,enron
1233.0,270.0,3.5703704,30.0,0.0,0.0,0.42962962,0.024330901,4.467357,0.0,0.0,1.0,0,enron
612.0,96.0,5.3854165,6.0,0.0,0.0,0.34375,0.013071896,4.217223,0.0,0.0,1.0,0,enron
637.0,155.0,3.116129,15.0,1.0,0.0,0.23870967,0.07692308,4.7338295,0.0,0.0,1.0,0,enron
2926.0,648.0,3.5169754,42.0,1.0,0.0,0.4228395,0.04477102,4.5290136,0.0,0.0,1.0,0,enron
1545.0,349.0,3.426934,22.0,0.0,0.0,0.30659026,0.06343042,4.5306225,0.0,0.0,1.0,0,enron
146.0,34.0,3.3235295,9.0,0.0,0.0,0.23529412,0.034246575,4.579209,0.0,0.0,0.0,0,enron
2688.0,656.0,3.0990853,223.0,0.0,0.0,0.20731707,0.07068452,4.9525323,0.0,0.0,1.0,0,enron
2264.0,558.0,3.0591397,207.0,0.0,0.0,0.2204301,0.066696115,4.9468713,0.0,0.0,1.0,0,enron
134.0,23.0,4.869565,0.0,0.0,0.0,0.3043478,0.014925373,4.163755,0.0,0.0,0.0,0,enron
1512.0,288.0,4.2534723,0.0,0.0,0.0,0.5173611,0.013227513,4.264187,0.0,0.0,0.0,0,enron
403.0,89.0,3.539326,1.0,0.0,0.0,0.42696628,0.022332506,4.261568,0.0,0.0,0.0,0,enron
1434.0,366.0,2.920765,141.0,0.0,0.0,0.22950819,0.06276151,4.928405,0.0,0.0,1.0,0,enron
378.0,61.0,5.2131147,16.0,0.0,0.0,0.21311475,0.02910053,4.3084574,1.0,0.0,1.0,0,enron
1884.0,343.0,4.4927115,27.0,0.0,0.0,0.3148688,0.027070064,4.4004917,0.0,0.0,1.0,0,enron
917.0,204.0,3.5,9.0,0.0,0.0,0.2647059,0.06324973,4.5145717,0.0,0.0,1.0,0,enron
1095.0,240.0,3.5666666,90.0,0.0,0.0,0.15833333,0.07305936,4.87449,1.0,0.0,1.0,0,enron
1982.0,436.0,3.548165,43.0,0.0,0.0,0.3142202,0.05247225,4.550099,1.0,0.0,1.0,0,enron
125.0,25.0,4.04,20.0,0.0,0.0,0.08,0.056,4.5551167,0.0,0.0,1.0,0,enron
785.0,173.0,3.5433526,25.0,0.0,0.0,0.2947977,0.04968153,4.612213,1.0,0.0,1.0,0,enron
591.0,125.0,3.736,12.0,0.0,0.0,0.376,0.027072757,4.51035,0.0,0.0,1.0,0,enron
2302.0,496.0,3.643145,34.0,0.0,0.0,0.23790322,0.058210254,4.52787,0.0,0.0,1.0,0,enron
211.0,47.0,3.5106382,0.0,0.0,0.0,0.44680852,0.023696683,4.217628,0.0,0.0,0.0,0,enron
1115.0,231.0,3.831169,32.0,0.0,0.0,0.32900432,0.03587444,4.5354724,0.0,0.0,1.0,0,enron
1412.0,312.0,3.5288463,38.0,0.0,0.0,0.25320512,0.063739374,4.6349063,0.0,0.0,1.0,0,enron
610.0,130.0,3.7,2.0,0.0,0.0,0.43846154,0.019672131,4.347366,0.0,0.0,0.0,0,enron
1072.0,232.0,3.625,65.0,0.0,0.0,0.30172414,0.023320895,4.572298,0.0,0.0,1.0,0,enron
1990.0,341.0,4.83871,2.0,0.0,0.0,0.36950147,0.014572864,4.260868,0.0,0.0,0.0,0,enron
1757.0,361.0,3.869806,11.0,0.0,0.0,0.28531855,0.048377916,4.5127254,0.0,0.0,1.0,0,enron
3012.0,647.0,3.656878,52.0,0.0,0.0,0.2534776,0.054780878,4.5362544,0.0,0.0,1.0,0,enron
951.0,203.0,3.689655,52.0,0.0,0.0,0.37931034,0.025236594,4.5612726,0.0,0.0,1.0,0,enron
4479.0,1107.0,3.0469737,114.0,1.0,0.0,0.3261066,0.07323063,4.674723,1.0,0.0,1.0,0,enron
513.0,110.0,3.6727273,13.0,1.0,0.0,0.4,0.03508772,4.4742274,0.0,0.0,0.0,0,enron
2495.0,525.0,3.7542858,144.0,1.0,0.0,0.33714285,0.036472946,4.7463813,1.0,0.0,1.0,0,enron
801.0,179.0,3.4804468,24.0,0.0,0.0,0.24581006,0.06991261,4.6931624,0.0,0.0,1.0,0,enron
3468.0,740.0,3.6878378,68.0,0.0,0.0,0.3391892,0.033448674,4.5073066,0.0,0.0,0.0,0,enron
2467.0,521.0,3.737044,51.0,0.0,0.0,0.32629558,0.031617347,4.4892097,0.0,0.0,0.0,0,enron
331.0,76.0,3.368421,10.0,0.0,0.0,0.13157895,0.08761329,4.547559,0.0,0.0,1.0,0,enron
3018.0,898.0,2.3619153,741.0,1.0,0.0,0.021158129,0.09609012,4.9216886,0.0,0.0,1.0,0,enron
713.0,170.0,3.2,51.0,0.0,0.0,0.2882353,0.04347826,4.730367,0.0,0.0,1.0,0,enron
770.0,165.0,3.6727273,37.0,0.0,0.0,0.35757574,0.032467533,4.652098,0.0,0.0,1.0,0,enron
632.0,123.0,4.1463413,22.0,0.0,0.0,0.31707317,0.022151899,4.505946,0.0,0.0,1.0,0,enron
1047.0,227.0,3.61674,0.0,0.0,0.0,0.37444934,0.041069724,4.3293395,0.0,0.0,0.0,0,enron
2780.0,802.0,2.467581,673.0,1.0,0.0,0.023690773,0.08992806,4.9218173,0.0,0.0,1.0,0,enron
433.0,86.0,4.0465117,4.0,0.0,0.0,0.41860464,0.016166281,4.248693,0.0,0.0,0.0,0,enron
4247.0,846.0,4.0212765,37.0,0.0,0.0,0.25295508,0.053449493,4.5342207,1.0,0.0,1.0,0,enron
903.0,222.0,3.072072,60.0,0.0,0.0,0.23423423,0.062015504,4.7677317,0.0,0.0,1.0,0,enron
455.0,86.0,4.3023257,12.0,0.0,0.0,0.30232558,0.03076923,4.302518,0.0,0.0,1.0,0,enron
678.0,126.0,4.388889,20.0,0.0,0.0,0.32539684,0.022123894,4.4005527,0.0,0.0,1.0,0,enron
238.0,45.0,4.311111,9.0,0.0,0.0,0.22222222,0.025210084,4.2971,0.0,0.0,0.0,0,enron
740.0,157.0,3.7197452,3.0,0.0,0.0,0.48407644,0.013513514,4.21821,0.0,1.0,0.0,0,enron
2283.0,628.0,2.6369426,514.0,1.0,0.0,0.030254778,0.077529564,4.904771,0.0,0.0,1.0,0,enron
2289.0,624.0,2.6698718,525.0,1.0,0.0,0.030448718,0.0764526,4.8763566,0.0,0.0,1.0,0,enron
156.0,32.0,3.90625,30.0,0.0,0.0,0.0625,0.051282052,4.6315002,0.0,0.0,1.0,0,enron
397.0,91.0,3.3736265,10.0,0.0,0.0,0.21978022,0.07052897,4.5727897,0.0,0.0,1.0,0,enron
850.0,181.0,3.7016575,25.0,0.0,0.0,0.15469614,0.07176471,4.6733603,0.0,0.0,1.0,0,enron
476.0,103.0,3.631068,20.0,0.0,0.0,0.3883495,0.037815128,4.507026,0.0,0.0,1.0,0,enron
286.0,59.0,3.8644068,20.0,0.0,0.0,0.15254237,0.04895105,4.535789,0.0,0.0,1.0,0,enron
684.0,150.0,3.5666666,23.0,0.0,0.0,0.31333333,0.04239766,4.615759,0.0,0.0,1.0,0,enron
642.0,141.0,3.5602837,55.0,0.0,0.0,0.35460994,0.021806853,4.5736346,0.0,0.0,1.0,0,enron
1478.0,297.0,3.979798,4.0,0.0,0.0,0.3905724,0.03450609,4.392037,0.0,0.0,1.0,0,enron
1759.0,385.0,3.5714285,171.0,0.0,0.0,0.09090909,0.05173394,4.886237,0.0,0.0,1.0,0,enron
2733.0,795.0,2.4389937,669.0,1.0,0.0,0.01509434,0.09110867,4.921975,0.0,0.0,1.0,0,enron
134.0,36.0,2.75,28.0,0.0,0.0,0.11111111,0.08208955,4.838706,0.0,0.0,1.0,0,enron
2786.0,812.0,2.432266,689.0,1.0,0.0,0.014778325,0.09224695,4.9238186,0.0,0.0,1.0,0,enron
2926.0,855.0,2.4233918,721.0,1.0,0.0,0.014035088,0.09330144,4.943863,0.0,0.0,1.0,0,enron
161.0,39.0,3.1538463,20.0,0.0,0.0,0.15384616,0.062111802,4.606431,0.0,0.0,1.0,0,enron
171.0,49.0,2.510204,37.0,1.0,0.0,0.08163265,0.0877193,5.0011797,0.0,0.0,1.0,0,enron
2068.0,797.0,1.5959849,778.0,0.0,0.0,0.008782936,0.117504835,2.610283,0.0,0.0,1.0,0,enron
3009.0,881.0,2.416572,738.0,1.0,0.0,0.015891032,0.094383515,4.901803,0.0,0.0,1.0,0,enron
2982.0,870.0,2.4287357,722.0,1.0,0.0,0.013793103,0.09322602,4.907578,0.0,0.0,1.0,0,enron
2222.0,841.0,1.6432818,833.0,1.0,0.0,0.007134364,0.12106211,3.0654497,0.0,0.0,1.0,0,enron
859.0,207.0,3.1545894,60.0,0.0,0.0,0.14975846,0.08614668,4.7918997,0.0,0.0,1.0,0,enron
3689.0,1134.0,2.2539682,969.0,1.0,0.0,0.013227513,0.10490648,4.900109,0.0,0.0,1.0,0,enron
3169.0,939.0,2.3759317,802.0,1.0,0.0,0.015974442,0.0952982,4.9080415,0.0,0.0,1.0,0,enron
3089.0,916.0,2.3733625,767.0,1.0,0.0,0.016375545,0.09388152,4.928918,0.0,0.0,1.0,0,enron
2750.0,1029.0,1.6734694,952.0,1.0,0.0,0.006802721,0.13309091,3.42548,0.0,0.0,1.0,0,enron
2604.0,435.0,4.988506,20.0,0.0,0.0,0.28735632,0.019969279,4.324914,0.0,0.0,1.0,0,enron
173.0,44.0,2.9545455,0.0,0.0,0.0,0.29545453,0.07514451,4.4730887,0.0,0.0,0.0,0,enron
518.0,90.0,4.766667,3.0,0.0,0.0,0.35555556,0.013513514,4.179586,0.0,0.0,0.0,0,enron
720.0,135.0,4.3407407,25.0,0.0,0.0,0.2962963,0.031944446,4.4189076,1.0,0.0,1.0,0,enron
154.0,24.0,5.4583335,8.0,0.0,0.0,0.125,0.019480519,4.3023124,0.0,0.0,1.0,0,enron
504.0,90.0,4.611111,6.0,0.0,0.0,0.32222223,0.021825397,4.2775984,0.0,0.0,1.0,0,enron
2643.0,488.0,4.4180326,30.0,0.0,0.0,0.23770492,0.03783579,4.4459147,0.0,0.0,1.0,0,enron
1880.0,421.0,3.4679334,42.0,0.0,0.0,0.24228029,0.06755319,4.701261,0.0,0.0,1.0,0,enron
898.0,196.0,3.5867348,27.0,0.0,0.0,0.35714287,0.04788419,4.567943,0.0,0.0,1.0,0,enron
2826.0,793.0,2.5649433,416.0,0.0,0.0,0.08701135,0.08315641,4.751907,0.0,0.0,1.0,0,enron
2451.0,702.0,2.4928775,406.0,0.0,0.0,0.06552707,0.085679315,4.721284,0.0,0.0,1.0,0,enron
416.0,93.0,3.483871,4.0,0.0,0.0,0.37634408,0.052884616,4.470131,0.0,0.0,1.0,0,enron
69.0,19.0,2.6842105,0.0,0.0,0.0,0.2631579,0.11594203,4.078617,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.8098335,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.781837,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.2308564,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.8046656,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.807651,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.2308564,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.80701,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.7956276,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.759693,0.0,0.0,0.0,0,enron
466.0,109.0,3.2844036,29.0,0.0,0.0,0.17431192,0.07725322,4.7643185,0.0,0.0,1.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.2218385,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.592922,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.2435308,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.5800776,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.5887485,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.627591,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.627591,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.58735,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.583138,0.0,0.0,0.0,0,enron
552.0,136.0,3.0661764,46.0,1.0,0.0,0.029411765,0.11050725,4.8255982,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.259279,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6021614,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.627591,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.6146293,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.624129,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.624129,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.624129,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6327996,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.259279,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
283.0,54.0,4.259259,17.0,0.0,0.0,0.037037037,0.06713781,4.544324,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.627591,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.2690825,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.636857,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6327996,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6021614,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.6146293,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.2533345,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.664006,0.0,0.0,0.0,0,enron
435.0,89.0,3.8988764,26.0,0.0,0.0,0.08988764,0.07356322,4.6054945,0.0,0.0,0.0,0,enron
435.0,89.0,3.8988764,26.0,0.0,0.0,0.08988764,0.07356322,4.6054945,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.259279,0.0,0.0,0.0,0,enron
435.0,89.0,3.8988764,26.0,0.0,0.0,0.08988764,0.07356322,4.6054945,0.0,0.0,0.0,0,enron
435.0,89.0,3.8988764,26.0,0.0,0.0,0.08988764,0.07356322,4.5856194,0.0,0.0,0.0,0,enron
433.0,89.0,3.8764045,24.0,0.0,0.0,0.08988764,0.073903,4.606471,0.0,0.0,0.0,0,enron
433.0,89.0,3.8764045,24.0,0.0,0.0,0.08988764,0.073903,4.5890794,0.0,0.0,0.0,0,enron
433.0,89.0,3.8764045,24.0,0.0,0.0,0.08988764,0.073903,4.606471,0.0,0.0,0.0,0,enron
433.0,89.0,3.8764045,24.0,0.0,0.0,0.08988764,0.073903,4.5782523,0.0,0.0,0.0,0,enron
1658.0,459.0,2.6143792,111.0,0.0,0.0,0.026143791,0.11942099,4.7896447,0.0,0.0,1.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.664006,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.624129,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6327996,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.259279,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.259279,0.0,0.0,0.0,0,enron
154.0,28.0,4.535714,8.0,0.0,0.0,0.0,0.058441557,4.259279,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
791.0,200.0,2.96,50.0,0.0,0.0,0.025,0.109987356,4.7949924,0.0,0.0,1.0,0,enron
435.0,89.0,3.8988764,26.0,0.0,0.0,0.08988764,0.07356322,4.613675,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6327996,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.651161,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.6021614,0.0,0.0,0.0,0,enron
283.0,63.0,3.5079365,26.0,0.0,0.0,0.04761905,0.09187279,4.619955,0.0,0.0,0.0,0,enron
281.0,63.0,3.4761906,24.0,0.0,0.0,0.04761905,0.09252669,4.659083,0.0,0.0,0.0,0,enron
